City,ConstructionTime,ConstructionCost,Rotation,LengthX,LengthY,Wall_num,Window_num,sDA,TotalElec,Light,Cooling,Heating,TerraceCost,WindowCost,ExtCost,IntCost,mesh1,mesh2,mesh3,mesh4,mesh5,mesh6,mesh7,mesh8,mesh9,mesh10,mesh11,mesh12,mesh13,mesh14,mesh15,mesh16,mesh17,mesh18,mesh19,mesh20,mesh21,mesh22,mesh23,mesh24,mesh25,mesh26,mesh27,mesh28,mesh29,mesh30,mesh31,mesh32,mesh33,mesh34,mesh35,mesh36,mesh37,mesh38,mesh39,mesh40,mesh41,mesh42,mesh43,mesh44,mesh45,mesh46,mesh47,mesh48,mesh49,mesh50,mesh51,mesh52,mesh53,mesh54,mesh55,mesh56,mesh57,mesh58,mesh59,mesh60,mesh61,mesh62,mesh63,mesh64
Ils-de-France,19,76718,280,12.5,12.35,16,22,80,41234,4534,2970,33730,22000,15380,28838,90,90,91,89,87,86,74,69,91,88,86,83,72,68,74,87,90,86,80,71,0,8,57,78,72,74,64,45,0,0,0,0,76,77,71,62,2,12,63,87,90,86,81,75,4,0,13,19,91,88,86,84,76,74,78,87,89,90,91,90,87,87,74,61,
Ils-de-France,21,80662,280,13.721682,12.35,17,23,70,43664,4923,3144,35597,23000,16342,30120,90,90,90,89,86,86,74,71,91,88,85,81,2,44,70,85,90,86,79,70,2,8,57,63,75,74,64,44,0,0,0,0,79,78,70,59,2,7,10,2,91,86,81,74,17,29,62,71,91,88,86,82,0,0,0,0,90,90,91,89,87,86,75,66,
Ils-de-France,23,71103,280,14.94,12.35,17,24,67,47706,5356,3332,39018,0,24000,16342,30761,90,90,90,0,87,85,67,12,91,88,84,0,68,62,75,87,90,86,79,0,11,21,71,87,75,75,63,0,0,0,1,0,79,78,69,0,1,10,28,9,90,86,80,72,28,34,70,87,91,88,85,0,71,66,75,86,90,90,90,0,88,85,69,4
Ils-de-France,19,72528,280,11.28,13.72,14,23,83,44809,4952,3114,36742,23000,13458,30120,89,90,90,89,86,86,77,70,91,88,85,81,70,73,81,89,90,86,78,66,0,54,80,89,73,73,59,33,0,33,49,22,76,75,64,43,0,30,54,26,90,86,79,68,0,56,80,89,91,88,85,82,74,76,82,90,89,90,90,89,87,87,77,67,
Ils-de-France,21,81439,280,12.5,13.72,15,25,83,44809,4952,3115,36742,25000,14419,30120,89,90,90,89,86,86,77,71,91,88,85,81,71,72,81,89,90,86,78,66,0,54,80,89,73,72,59,37,0,34,49,22,76,75,64,43,0,30,53,26,90,86,79,69,0,55,79,89,91,88,85,82,74,76,82,90,89,90,90,89,87,86,78,66,
Ils-de-France,23,92863,280,13.72,13.72,29,15,42,62617,8881,2875,50862,0,15000,27877,49986,16,83,88,87,2,70,81,11,83,71,73,72,2,24,67,83,86,35,49,41,2,12,59,86,44,25,6,6,0,4,34,49,0,0,0,0,0,0,0,0,49,3,1,2,2,9,0,60,80,55,70,65,31,66,38,80,25,82,88,86,50,88,76,17
Ils-de-France,25,107793,280,14.94,13.72,28,18,48,65467,7876,2963,54628,18000,26916,50627,21,85,89,79,77,89,85,25,83,72,72,67,61,73,67,82,3,12,23,22,12,22,0,0,78,42,8,4,7,7,4,76,44,42,0,0,0,0,12,31,88,68,4,0,0,0,58,87,84,64,61,25,0,57,50,83,68,80,85,26,0,85,1,86,
Ils-de-France,23,85091,280,12.5,14.94,16,26,70,48252,5468,3229,39555,26000,15380,30761,90,90,90,0,87,86,79,73,91,87,84,0,67,74,84,90,90,86,77,0,0,42,73,87,69,71,56,0,0,16,21,5,72,73,61,0,0,7,21,5,90,86,78,66,21,40,72,87,91,87,84,0,66,75,84,90,90,90,90,0,87,86,79,72,
Ils-de-France,25,93543,280,15.2388,13.995202,28,16,45,65382,7870,2988,54524,0,16000,26916,50627,21,85,89,82,81,89,85,26,83,73,73,68,63,73,67,83,3,12,24,25,12,27,0,0,78,42,10,4,7,9,8,75,44,45,0,0,0,0,12,32,88,71,4,0,0,0,58,87,84,73,62,24,0,56,49,83,0,84,86,27,0,85,0,86
Ils-de-France,27,98824,280,14.94,14.94,28,20,48,70769,9853,3477,57438,0,20000,26916,51908,30,85,89,78,79,89,85,25,84,67,71,55,64,72,70,85,85,24,41,29,23,50,37,85,25,16,3,0,0,3,13,19,0,0,0,0,0,0,6,0,84,23,9,0,2,16,36,85,85,64,62,40,49,63,66,85,41,84,88,75,77,88,84,29
Ils-de-France,2,12331,290,3.96,3.96,8,4,95,5182,498,503,4180,0,4000,7690,641,43,71,84,91,91,85,74,53,70,83,87,89,89,87,84,72,85,87,88,88,88,87,87,85,91,89,88,88,88,88,89,91,91,90,88,88,88,88,89,91,88,88,88,88,88,87,87,84,71,85,87,89,89,87,84,70,26,70,84,91,91,85,68,27
Ils-de-France,3,16176,290,3.96,5.18,10,4,91,7185,656,554,5975,0,4000,9613,2563,32,60,67,61,1,69,89,88,57,77,75,71,43,80,86,86,84,85,82,76,77,76,81,79,90,87,85,84,85,83,86,90,90,88,86,85,85,83,86,90,87,87,87,87,84,82,83,81,71,85,88,88,84,78,73,50,15,73,90,90,76,57,46,6
Ils-de-France,3,18817,290,3.96,6.4,10,6,88,8880,811,828,7241,0,6000,9613,3204,87,85,80,14,11,3,87,89,90,87,83,32,43,52,85,86,91,88,85,69,39,55,79,79,91,88,86,84,83,83,86,90,90,88,86,85,85,85,86,89,87,87,87,86,85,87,86,85,75,87,89,86,86,88,86,72,11,82,91,80,81,91,82,19
Ils-de-France,4,20817,290,3.96,7.62,10,8,92,10244,959,1131,8154,0,8000,9613,3204,12,75,87,90,91,91,90,87,84,87,88,88,88,88,87,85,91,90,89,88,87,85,83,82,91,91,89,88,86,84,81,76,91,91,89,87,86,81,73,53,91,90,89,87,85,28,25,12,83,86,87,87,86,75,82,80,16,73,85,89,89,80,86,89
Ils-de-France,3,16253,290,5.18,3.96,8,6,95,7631,656,695,6281,0,6000,7690,2563,30,78,91,92,91,89,70,14,73,86,90,91,90,88,84,68,86,88,89,89,89,87,86,83,91,89,88,88,87,87,87,90,91,89,88,88,85,85,87,91,86,87,88,87,82,74,81,87,72,85,88,88,74,81,85,90,43,76,90,90,77,80,82,86
Ils-de-France,3,18137,290,5.18,5.18,11,5,83,8680,864,679,7138,0,5000,10574,2563,11,16,24,38,53,15,89,87,26,45,57,55,41,32,85,83,51,71,73,70,63,56,79,78,77,82,82,81,80,74,62,54,90,87,85,85,85,86,87,90,90,88,87,87,87,87,87,90,82,86,88,89,89,88,86,75,37,76,89,91,91,89,73,16
Ils-de-France,4,23303,290,5.18,6.4,12,6,81,11102,1089,877,9135,0,6000,11535,5768,29,82,90,91,91,88,70,26,82,87,88,88,88,86,79,65,91,88,86,85,84,82,74,64,89,85,78,72,62,77,4,0,88,85,79,74,76,79,22,0,43,75,74,74,75,83,69,33,5,52,69,78,83,83,83,87,0,6,21,74,88,88,85,89
Ils-de-France,5,25264,290,5.18,7.62,13,7,84,12489,1258,1040,10191,0,7000,12496,5768,46,69,67,60,0,2,83,89,75,80,75,68,11,48,80,84,88,85,81,77,70,80,81,88,91,87,84,80,69,75,82,88,91,88,86,83,73,73,77,75,90,88,87,86,79,76,68,39,83,88,90,88,85,80,59,5,26,86,91,91,90,73,7,0
Ils-de-France,4,23342,290,5.18,6.4,11,7,73,11310,1079,907,9324,0,7000,10574,5768,0,3,7,14,37,3,89,87,4,13,26,35,16,3,84,81,28,63,66,61,43,3,81,74,87,84,74,77,77,64,86,89,88,83,75,83,83,75,84,89,91,88,86,86,86,86,88,91,86,87,88,89,88,87,86,82,47,80,89,91,91,89,78,28
Ils-de-France,5,28827,290,6.4,6.4,13,8,75,14186,1344,961,11881,0,8000,12496,8331,34,86,91,90,86,52,1,0,84,87,88,87,68,61,39,3,91,88,86,84,47,63,65,49,91,88,85,81,71,70,74,86,88,86,83,80,73,76,84,90,59,78,74,67,42,74,85,90,81,81,61,35,49,63,78,77,87,87,44,7,3,32,42,7
Ils-de-France,6,30789,290,6.401682,7.619607,14,9,84,15949,1574,1129,13247,0,9000,13458,8331,44,87,91,91,88,68,80,88,87,88,88,87,85,78,77,83,91,89,86,84,80,73,33,7,91,87,84,80,75,68,55,29,90,84,72,72,68,70,82,89,75,79,73,70,60,74,78,79,8,63,69,74,71,73,65,19,0,11,64,86,86,69,20,6
Ils-de-France,7,35031,290,8.839607,6.4,13,11,77,19445,1797,1365,16282,0,11000,12496,11535,89,81,63,85,86,87,18,4,87,85,75,80,79,82,68,18,90,86,80,59,52,73,75,71,91,87,82,0,0,70,79,87,91,88,84,69,48,64,78,87,91,88,86,79,70,65,25,24,86,88,88,19,0,79,35,3,62,89,91,87,0,85,0,0
Ils-de-France,8,37831,290,10.06,6.4,13,11,77,19457,1797,1366,16293,11000,12496,11535,89,81,63,85,86,87,18,4,87,85,75,80,79,82,68,18,90,86,80,59,52,73,75,71,91,87,82,0,0,70,79,87,91,88,84,69,48,65,78,87,91,88,86,79,70,65,25,24,86,88,88,19,0,79,35,3,61,89,91,87,0,85,0,0,
Ils-de-France,5,25303,290,5.18,7.62,12,8,72,12820,1254,968,10598,0,8000,11535,5768,58,89,91,91,90,62,5,1,82,88,90,89,83,75,21,4,89,88,88,86,70,66,25,3,91,89,87,85,64,41,4,6,91,89,87,85,65,12,2,25,89,88,88,86,49,52,6,1,81,88,89,88,16,57,79,88,45,87,91,90,34,52,77,86
Ils-de-France,6,29789,290,6.4,7.62,14,8,48,29789,8000,13458,8331,18,85,89,79,78,89,85,31,83,72,75,65,65,74,69,83,0,0,31,24,21,32,0,0,77,30,2,2,3,3,13,76,32,26,0,0,0,0,10,29,87,65,0,0,0,0,62,88,84,57,58,11,0,56,55,84,67,79,85,9,0,85,1,85,,,,
Ils-de-France,25,107793,230,14.94,13.72,28,18,80,18000,26916,50627,12,32,60,63,48,55,63,65,36,55,59,60,51,7,7,7,59,59,57,53,40,47,46,38,64,60,53,53,55,57,60,57,64,62,60,57,60,62,63,65,61,61,61,59,61,62,64,66,52,61,63,62,63,64,63,63,24,60,63,64,65,65,63,44,,,,,
Ils-de-France,9,40822,290,10.06,7.62,13,13,83,22397,2141,1597,18659,13000,12496,12176,89,82,64,85,85,87,40,5,88,85,75,76,74,81,70,30,91,87,79,5,44,72,78,81,91,87,82,72,52,68,79,89,91,88,83,75,66,68,80,89,91,88,85,53,0,73,78,81,87,88,87,79,0,80,70,28,63,88,91,88,0,85,34,0,
Ils-de-France,25,107793,230,14.94,13.72,28,18,80,22397,2141,1597,18659,18000,26916,50627,10,17,30,27,89,89,54,5,28,58,40,19,79,82,73,42,80,77,66,49,53,69,75,81,89,84,76,68,58,62,76,88,91,86,81,75,65,66,76,88,91,87,85,81,53,71,76,81,88,88,88,86,81,81,72,28,65,90,91,90,90,88,42,0,
Ils-de-France,11,42706,290,11.28,7.62,16,12,80,23926,2446,1582,19898,12000,15380,12176,10,17,30,27,89,89,54,5,28,58,40,19,79,82,73,42,80,77,66,49,53,69,75,81,89,84,76,68,58,62,76,88,91,86,81,75,65,66,76,88,91,87,85,81,53,71,76,81,88,88,88,86,81,81,72,28,65,90,91,90,90,88,42,0,
Ils-de-France,7,34993,290,8.84,6.4,14,10,86,19139,1851,1435,15853,0,10000,13458,11535,55,90,91,87,87,86,16,0,85,88,88,81,82,81,61,13,90,87,86,6,70,68,69,61,91,87,83,77,50,64,69,85,88,85,80,73,31,50,67,85,82,83,77,0,67,72,69,67,84,82,71,79,80,82,64,28,89,80,54,85,86,87,32,6
Ils-de-France,8,37634,290,8.84,7.62,14,12,84,22137,2369,1671,18098,0,12000,13458,12176,64,90,91,86,87,85,33,0,87,88,88,77,80,78,67,30,91,87,85,13,61,67,73,79,90,86,82,74,41,64,77,89,80,82,78,71,15,55,76,88,77,80,75,0,56,70,76,81,88,85,75,75,75,80,70,44,92,86,71,85,86,87,48,6
Ils-de-France,10,43440,290,8.84,8.84,15,13,67,25486,2488,1862,21137,0,13000,14419,16021,2,40,86,84,0,87,79,88,26,66,66,68,0,80,78,79,86,82,75,65,0,31,72,87,91,87,81,69,0,43,72,84,91,88,83,64,0,5,33,2,91,88,85,0,0,71,80,87,89,88,87,0,0,77,81,67,49,88,91,0,0,82,88,25
Ils-de-France,11,47290,290,10.06,8.84,15,13,69,25617,2490,1677,21450,13000,14419,16021,6,10,38,85,85,87,80,88,19,54,0,0,0,80,78,80,85,81,71,67,48,47,75,87,90,86,78,68,41,47,73,84,91,87,81,64,3,35,45,16,91,87,84,6,37,72,79,87,89,87,87,75,74,77,72,46,66,88,91,86,86,85,34,0,
Ils-de-France,12,49251,290,11.28,8.84,16,14,75,27816,2836,1825,23156,14000,15380,16021,8,13,10,53,88,89,79,87,30,59,44,0,78,80,78,81,85,80,69,58,62,34,72,86,90,85,76,64,46,36,70,85,91,87,80,74,31,0,44,20,91,87,84,80,49,68,76,87,89,88,87,86,77,78,71,49,70,89,91,90,89,88,53,0,
Ils-de-France,9,41172,290,9.91,7.62,13,13,88,22173,2141,1799,18232,13000,12496,12176,61,90,91,86,86,85,34,0,87,88,88,78,79,79,67,26,91,88,85,9,64,66,74,79,91,88,84,77,56,65,78,89,91,88,83,76,55,65,77,88,91,87,82,2,55,70,76,80,88,86,79,75,76,80,70,44,89,84,68,85,86,87,47,6,
Ils-de-France,11,46940,290,9.91,8.84,15,13,73,25551,2672,1876,21003,13000,14419,16021,66,89,91,91,90,86,38,2,89,88,88,87,86,82,65,42,91,87,85,83,80,74,0,86,86,73,0,66,69,64,0,84,85,73,52,10,31,45,0,6,82,76,71,6,42,30,80,87,88,81,81,30,72,72,77,80,41,69,87,2,83,87,79,88
Ils-de-France,12,52801,290,10.06,10.06,16,13,69,25617,2490,1677,21450,13000,15380,16021,6,10,38,85,85,87,80,88,19,54,0,0,0,80,78,80,85,81,71,67,48,47,75,87,90,86,78,68,40,48,74,85,91,87,81,64,3,35,45,16,91,87,84,6,37,72,79,87,89,87,87,75,74,77,72,46,66,88,91,86,86,85,34,0
Ils-de-France,14,54763,290,11.28,10.06,17,14,75,27810,2836,1826,23149,14000,16342,16021,8,13,10,53,88,89,79,87,30,59,44,0,78,80,78,81,85,80,69,58,62,34,72,86,90,85,76,64,46,36,70,85,91,87,80,74,31,0,44,21,91,87,84,80,49,68,76,87,89,88,87,86,77,78,71,49,70,89,91,90,89,88,53,0
Ils-de-France,15,64296,290,12.5,10.06,14,22,80,41108,4169,2892,34047,0,22000,13458,28838,89,91,90,78,71,90,91,90,90,88,86,78,75,86,88,90,91,86,81,71,65,79,86,91,90,84,74,60,48,69,82,89,87,76,4,0,0,0,72,87,87,75,1,18,0,9,68,87,74,78,16,67,0,55,76,74,65,87,22,87,0,79,87,67
Ils-de-France,12,50222,290,11.13,8.84,15,15,81,28467,2954,2157,23356,15000,14419,17303,74,90,91,88,60,88,54,0,89,88,87,0,63,76,59,17,91,87,84,0,22,2,60,86,91,87,81,68,50,1,56,83,87,85,81,73,20,0,24,10,87,86,83,74,53,60,74,86,90,88,86,78,75,76,73,59,89,91,90,74,88,88,61,6
Ils-de-France,16,57783,290,11.28,11.28,16,16,88,30266,3230,2317,24719,16000,15380,17303,2,30,49,87,52,88,80,87,50,68,60,40,68,77,73,70,88,83,73,64,31,18,69,87,90,86,79,68,40,35,53,67,91,87,82,76,70,66,76,88,91,87,84,80,69,70,75,70,90,87,87,85,74,77,77,75,71,89,91,90,89,88,79,87
Ils-de-France,18,71207,290,12.5,11.43,15,22,80,41115,4169,2893,34053,22000,14419,28838,89,91,90,78,71,90,91,90,90,88,86,78,75,86,88,90,91,86,81,71,65,79,86,91,90,84,74,60,48,69,82,89,87,76,4,0,0,0,72,87,87,75,1,18,0,11,69,86,74,78,16,67,0,55,76,74,65,87,22,87,0,78,87,68
Ils-de-France,19,72528,290,11.28,13.72,14,23,84,44809,4974,3102,36734,23000,13458,30120,89,90,90,89,86,86,77,69,91,88,85,81,71,73,81,89,90,86,78,66,0,54,80,89,74,73,60,39,0,36,51,27,75,74,63,42,0,28,54,29,90,86,79,69,0,54,79,89,91,88,85,82,74,74,82,90,89,90,90,89,87,87,77,69
Ils-de-France,15,64296,290,12.5,10.06,14,22,80,41108,4169,2891,34048,0,22000,13458,28838,89,91,90,77,71,90,91,90,90,88,86,78,75,86,88,90,91,86,81,71,64,79,86,91,90,84,74,61,47,70,82,89,87,76,4,0,0,0,72,87,87,75,1,18,0,9,68,87,74,79,19,67,0,58,76,75,64,87,30,87,0,79,87,66
Ils-de-France,17,70507,290,12.5,11.28,15,22,80,41283,4524,2922,33836,22000,14419,28838,90,90,91,89,87,86,74,67,91,88,86,82,73,68,76,86,90,86,79,70,0,12,60,79,72,75,65,45,0,0,0,0,77,78,71,60,0,15,66,87,90,86,81,75,4,1,20,29,91,88,86,84,76,74,79,87,89,90,91,90,87,87,74,63
Ils-de-France,19,76718,290,12.5,12.35,16,22,80,41257,4524,2923,33810,22000,15380,28838,90,90,91,89,87,86,74,67,91,88,86,82,73,69,76,86,90,86,79,71,0,10,58,79,71,75,64,48,0,0,0,0,77,78,71,60,0,15,66,87,90,86,81,75,4,1,20,25,91,88,86,84,76,74,79,87,89,90,91,90,87,87,74,64
Ils-de-France,21,80662,290,13.721682,12.35,17,23,70,43718,4950,3095,35673,23000,16342,30120,90,90,90,89,86,86,74,72,91,88,85,81,3,36,71,85,90,86,79,69,0,13,54,63,74,75,62,42,0,0,0,0,78,78,69,59,0,5,11,4,90,86,81,73,19,31,64,72,91,88,86,82,0,0,0,0,90,90,91,89,87,86,75,68
Ils-de-France,23,71103,290,14.94,12.35,17,24,67,47762,5345,3272,39146,0,24000,16342,30761,90,90,90,0,87,85,65,15,91,88,84,0,67,64,75,87,90,86,79,0,8,36,70,87,76,75,62,0,0,0,0,0,79,77,67,0,0,15,30,11,90,86,79,70,37,39,71,87,91,88,85,0,70,65,75,86,90,90,90,0,88,85,65,7
Ils-de-France,19,72528,290,11.28,13.72,14,23,84,44807,4973,3100,36733,23000,13458,30120,89,90,90,89,86,86,77,69,91,88,85,81,71,73,81,89,90,86,78,66,0,54,80,89,74,73,60,39,0,36,51,27,75,74,63,42,0,28,54,29,90,86,79,69,0,54,79,89,91,88,85,82,74,74,82,90,89,90,90,89,87,87,77,69
Ils-de-France,21,81439,290,12.5,13.72,15,25,84,44807,4973,3101,36733,25000,14419,30120,89,90,90,89,86,86,77,69,91,88,85,81,71,73,81,89,90,86,78,66,0,54,80,89,74,73,60,39,0,36,51,27,75,74,63,42,0,28,54,29,90,86,79,69,0,54,79,89,91,88,85,82,74,74,82,90,89,90,90,89,87,87,77,69
Ils-de-France,23,92863,290,13.72,13.72,29,15,42,62614,8896,2867,50850,0,15000,27877,49986,11,83,88,87,3,70,81,12,83,71,73,72,2,23,68,83,86,37,49,43,5,11,59,86,47,26,5,6,0,7,34,48,0,0,0,0,0,0,0,0,54,4,3,1,0,7,0,56,80,51,70,66,35,67,32,81,20,82,88,86,45,88,75,15
Ils-de-France,25,107793,290,14.94,13.72,28,18,47,65525,7898,2951,54677,18000,26916,50627,15,85,89,79,76,89,85,21,84,71,71,65,57,73,68,82,6,11,23,20,10,21,0,0,79,40,7,5,3,8,3,75,46,44,0,0,0,0,18,32,88,67,0,2,0,0,58,87,84,65,65,27,0,56,47,83,67,79,86,18,0,85,7,86
Ils-de-France,23,85091,290,12.5,14.94,16,26,70,48243,5477,3213,39553,26000,15380,30761,90,90,90,0,87,86,79,73,91,87,84,0,67,74,84,90,90,85,77,0,2,39,72,87,69,70,58,0,0,18,29,4,71,72,60,0,0,8,20,8,90,85,78,65,20,37,71,87,91,87,84,0,66,76,84,90,90,90,90,0,87,86,79,71
Ils-de-France,25,93543,290,15.2388,13.995202,28,16,45,65424,7884,2966,54575,0,16000,26916,50627,15,85,89,82,80,89,85,15,84,71,72,68,60,73,67,82,6,11,27,22,14,22,0,0,79,43,8,6,5,9,3,75,46,46,0,0,0,0,18,31,88,71,0,2,0,0,57,87,84,73,63,31,0,58,45,83,0,84,86,23,0,85,0,86
Ils-de-France,27,98824,290,14.94,14.94,28,20,47,70726,9844,3455,57426,0,20000,26916,51908,20,85,89,78,79,89,85,21,85,67,71,59,65,72,71,85,84,31,38,23,24,46,33,85,25,18,2,0,0,2,17,18,0,0,0,0,0,0,4,0,84,26,13,0,6,16,28,85,85,61,61,43,45,62,66,85,42,84,88,76,77,88,84,30
Ils-de-France,2,12331,300,3.96,3.96,8,4,94,5185,498,504,4183,0,4000,7690,641,44,71,84,91,91,85,72,46,70,83,87,89,89,87,84,71,85,87,88,88,88,87,87,85,91,89,88,88,88,88,89,91,91,90,88,88,88,88,89,91,88,88,88,88,88,88,87,85,73,85,88,89,89,87,84,68,28,71,85,91,91,85,68,27
Ils-de-France,3,16176,300,3.96,5.18,10,4,89,7188,656,553,5979,0,4000,9613,2563,28,61,66,60,1,70,89,88,59,76,75,70,47,80,86,86,83,84,82,76,78,76,80,79,90,87,85,83,85,83,86,90,90,88,86,86,84,83,86,90,87,87,87,87,84,83,83,81,71,85,88,88,84,78,74,45,15,74,90,90,76,58,48,2
Ils-de-France,3,18817,300,3.96,6.4,10,6,88,8887,812,816,7259,0,6000,9613,3204,87,85,79,15,9,4,87,89,90,87,83,32,38,52,85,86,91,88,85,69,41,50,78,80,91,88,86,85,83,84,86,90,90,88,87,85,85,85,87,90,87,87,87,86,86,87,86,85,73,87,89,86,86,89,86,71,19,82,91,81,79,91,81,16
Ils-de-France,4,20817,300,3.96,7.62,10,8,92,10239,959,1112,8168,0,8000,9613,3204,18,76,87,90,91,91,90,87,84,87,88,88,88,88,87,85,91,90,89,88,87,85,84,82,91,91,89,88,86,84,81,75,91,91,89,88,86,81,73,54,91,90,89,87,85,28,35,13,83,87,87,87,86,76,82,80,17,73,85,89,89,80,86,89
Ils-de-France,3,16253,300,5.18,3.96,8,6,95,7642,655,688,6299,0,6000,7690,2563,26,78,91,92,91,89,70,27,74,86,89,90,90,88,84,67,86,88,89,89,89,87,86,83,91,89,88,88,87,87,87,90,91,88,88,88,85,86,87,91,85,87,88,87,83,74,82,87,73,85,88,88,73,81,85,90,42,76,90,90,76,79,82,86
Ils-de-France,3,18137,300,5.18,5.18,11,5,81,8691,864,671,7156,0,5000,10574,2563,12,18,25,35,50,10,89,87,24,45,54,52,45,31,85,83,46,71,71,69,63,55,79,76,76,83,82,81,78,74,66,52,90,87,86,85,85,86,87,90,90,88,87,87,87,87,87,90,82,86,88,89,89,88,85,76,37,78,89,91,91,89,74,18
Ils-de-France,4,23303,300,5.18,6.4,12,6,81,11111,1089,864,9158,0,6000,11535,5768,20,81,90,91,91,88,71,28,82,87,87,88,87,86,79,64,91,88,86,85,84,82,74,62,89,84,79,72,61,77,6,3,88,85,80,75,76,78,24,0,48,74,74,74,77,83,69,32,7,51,67,79,84,84,83,87,0,7,29,74,89,88,84,89
Ils-de-France,5,25264,300,5.18,7.62,13,7,86,12493,1257,1025,10211,0,7000,12496,5768,42,70,67,58,0,2,83,89,76,80,75,68,17,53,80,84,88,85,81,76,70,79,81,88,91,87,84,80,68,76,81,88,91,88,85,83,72,73,76,76,90,88,87,86,79,77,69,31,83,88,89,88,85,80,57,8,29,86,91,91,90,72,8,0
Ils-de-France,4,23342,300,5.18,6.4,11,7,75,11318,1078,897,9343,0,7000,10574,5768,3,5,8,10,32,2,89,87,2,6,20,22,9,1,84,81,24,67,62,59,42,1,82,75,87,83,77,77,77,62,86,89,89,83,75,83,83,76,84,89,91,88,86,86,86,86,88,91,86,87,88,89,88,87,86,82,50,81,89,91,91,89,77,30
Ils-de-France,5,28827,300,6.4,6.4,13,8,77,14202,1343,950,11908,0,8000,12496,8331,40,86,91,90,86,49,5,1,84,87,88,87,70,59,35,2,91,88,86,85,44,62,66,50,91,88,85,81,70,69,73,86,88,86,83,80,73,76,85,90,57,77,74,68,40,75,85,90,80,81,62,34,52,62,78,77,88,87,47,3,5,35,43,4
Ils-de-France,6,30789,300,6.401682,7.619607,14,9,84,15958,1573,1116,13269,0,9000,13458,8331,47,86,91,91,88,68,81,88,86,88,88,87,85,78,77,83,91,89,86,84,81,73,33,2,91,87,84,80,74,68,55,29,90,83,72,72,69,72,83,89,75,78,72,71,64,73,77,79,9,62,72,75,70,72,63,10,3,9,63,87,86,68,20,1
Ils-de-France,7,35031,300,8.839607,6.4,13,11,78,19461,1797,1362,16302,0,11000,12496,11535,90,81,65,86,86,87,30,6,87,85,74,80,80,82,67,14,90,86,80,61,60,75,74,69,91,87,81,0,0,72,79,87,91,88,84,68,52,66,79,87,91,88,86,80,70,65,25,28,86,88,88,16,0,79,27,10,60,89,91,87,0,85,1,0
Ils-de-France,8,37831,300,10.06,6.4,13,11,78,19475,1797,1365,16314,11000,12496,11535,90,81,64,86,86,87,30,6,87,85,74,80,80,82,67,13,90,86,80,61,60,75,74,69,91,87,81,0,0,72,79,87,91,88,84,68,52,66,79,87,91,88,86,79,70,65,26,31,86,88,88,14,0,79,34,8,60,89,91,87,0,85,1,0
Ils-de-France,5,25303,300,5.18,7.62,12,8,73,12833,1254,961,10618,0,8000,11535,5768,58,89,91,91,90,59,2,1,83,88,90,89,83,76,22,1,89,88,88,87,71,66,11,0,91,89,87,85,60,45,1,1,91,88,87,85,63,7,1,26,89,88,88,86,52,52,4,2,81,88,90,88,20,61,78,88,44,87,91,90,26,56,78,87
Ils-de-France,6,29789,300,6.4,7.62,14,8,86,16108,1604,1019,13486,0,8000,13458,8331,52,88,91,91,89,72,11,0,85,87,89,87,82,77,58,6,91,88,86,83,67,70,70,68,91,87,83,79,68,65,72,86,88,84,78,71,70,69,74,86,60,74,67,57,74,75,73,63,83,80,54,47,84,80,64,9,89,84,24,39,89,81,10,2
Ils-de-France,7,33109,300,7.62,7.62,13,11,86,18675,1873,1483,15319,0,11000,12496,9613,1,24,80,88,62,73,88,92,33,70,78,81,66,0,0,0,80,78,73,68,46,56,53,35,89,80,66,67,71,75,79,72,89,83,77,75,77,82,86,90,82,82,81,77,82,85,88,91,68,83,86,85,86,88,88,87,23,84,90,90,90,91,88,56
Ils-de-France,8,37672,300,7.62,8.839607,13,13,83,22210,2256,1708,18246,0,13000,12496,12176,64,88,91,91,90,85,88,92,89,88,88,87,87,85,85,86,91,88,85,84,81,79,76,71,86,79,23,76,69,0,74,84,87,79,63,56,22,47,72,85,86,80,72,70,40,60,81,87,27,69,76,79,22,64,79,79,3,20,81,88,1,42,84,87
Ils-de-France,9,40822,300,10.06,7.62,13,13,83,22413,2140,1595,18678,13000,12496,12176,89,82,63,85,86,87,34,7,88,85,75,76,74,80,71,34,91,87,79,5,48,73,78,81,91,87,82,73,54,67,79,89,91,88,83,76,65,69,80,89,91,87,85,52,0,73,77,81,88,88,87,80,0,80,70,26,63,89,91,88,0,85,32,3
Ils-de-France,11,42706,300,11.28,7.62,16,12,80,23965,2447,1559,19959,12000,15380,12176,9,15,14,19,89,89,55,4,19,57,42,18,78,81,73,41,79,77,66,49,52,71,77,82,89,84,75,67,60,63,76,88,91,86,81,73,63,66,78,88,91,87,85,81,55,71,74,81,88,88,88,86,81,81,70,35,67,90,91,90,90,88,47,3
Ils-de-France,7,34993,300,8.84,6.4,14,10,86,19151,1847,1426,15878,0,10000,13458,11535,60,90,91,86,87,85,18,1,85,88,88,81,82,80,61,12,91,88,86,6,69,68,64,65,91,87,83,78,50,64,66,85,89,85,80,72,38,55,66,85,82,82,76,1,70,72,69,67,84,82,71,79,79,82,68,31,89,80,53,85,86,87,30,5
